,Ratings,Full_review
26930,3,Fel printar I canon
26931,5,Not a working
26932,5,Usb supported to samsung mobile only
26933,5,Timely delivered.Thanks
26934,1,Worst printer.... Only 20 pages came printout and over the ink.
26935,1,Nice
26936,4,"I just bought just before one week,so far so good"
26937,5,Cool
26938,1,Good response
26939,5,Quality of printer is very good but the cartridges of this printer is very costly. Canon has to be think about it.
26940,3,Fel printar I canon
26941,5,Not a working
26942,5,Usb supported to samsung mobile only
26943,5,Timely delivered.Thanks
26944,1,Worst printer.... Only 20 pages came printout and over the ink.
26945,1,Nice
26946,4,"I just bought just before one week,so far so good"
26947,5,Cool
26948,1,Good response
26949,5,Quality of printer is very good but the cartridges of this printer is very costly. Canon has to be think about it.
26950,3,Fel printar I canon
26951,5,Not a working
26952,5,Usb supported to samsung mobile only
26953,5,Timely delivered.Thanks
26954,1,Worst printer.... Only 20 pages came printout and over the ink.
26955,1,Nice
26956,4,"I just bought just before one week,so far so good"
26957,5,Cool
26958,1,Good response
26959,5,Quality of printer is very good but the cartridges of this printer is very costly. Canon has to be think about it.
26960,3,Fel printar I canon
26961,5,Not a working
26962,5,Usb supported to samsung mobile only
26963,5,Timely delivered.Thanks
26964,1,Worst printer.... Only 20 pages came printout and over the ink.
26965,1,Nice
26966,4,"I just bought just before one week,so far so good"
26967,5,Cool
26968,1,Good response
26969,5,Quality of printer is very good but the cartridges of this printer is very costly. Canon has to be think about it.
26970,3,Fel printar I canon
26971,5,Not a working
26972,5,Usb supported to samsung mobile only
26973,5,Timely delivered.Thanks
26974,1,Worst printer.... Only 20 pages came printout and over the ink.
26975,1,Nice
26976,4,"I just bought just before one week,so far so good"
26977,5,Cool
26978,1,Good response
26979,5,Quality of printer is very good but the cartridges of this printer is very costly. Canon has to be think about it.
26980,3,Fel printar I canon
26981,5,Not a working
26982,5,Usb supported to samsung mobile only
26983,5,Timely delivered.Thanks
26984,1,Worst printer.... Only 20 pages came printout and over the ink.
26985,1,Nice
26986,4,"I just bought just before one week,so far so good"
26987,5,Cool
26988,1,Good response
26989,5,Quality of printer is very good but the cartridges of this printer is very costly. Canon has to be think about it.
26990,3,Fel printar I canon
26991,5,Not a working
26992,5,Usb supported to samsung mobile only
26993,5,Timely delivered.Thanks
26994,1,Worst printer.... Only 20 pages came printout and over the ink.
26995,1,Nice
26996,4,"I just bought just before one week,so far so good"
26997,5,Cool
26998,1,Good response
26999,5,Quality of printer is very good but the cartridges of this printer is very costly. Canon has to be think about it.
27000,3,Fel printar I canon
27001,5,Not a working
27002,5,Usb supported to samsung mobile only
27003,5,Timely delivered.Thanks
27004,1,Worst printer.... Only 20 pages came printout and over the ink.
27005,1,Nice
27006,4,"I just bought just before one week,so far so good"
27007,5,Cool
27008,1,Good response
27009,5,Quality of printer is very good but the cartridges of this printer is very costly. Canon has to be think about it.
27010,3,Fel printar I canon
27011,5,Not a working
27012,5,Usb supported to samsung mobile only
27013,5,Timely delivered.Thanks
27014,1,Worst printer.... Only 20 pages came printout and over the ink.
27015,1,Nice
27016,4,"I just bought just before one week,so far so good"
27017,5,Cool
27018,1,Good response
27019,5,Quality of printer is very good but the cartridges of this printer is very costly. Canon has to be think about it.
27020,3,Fel printar I canon
27021,5,Not a working
27022,5,Usb supported to samsung mobile only
27023,5,Timely delivered.Thanks
27024,1,Worst printer.... Only 20 pages came printout and over the ink.
27025,1,Nice
27026,4,"I just bought just before one week,so far so good"
27027,5,Cool
27028,1,Good response
27029,5,Quality of printer is very good but the cartridges of this printer is very costly. Canon has to be think about it.
27030,3,Fel printar I canon
27031,5,Not a working
27032,5,Usb supported to samsung mobile only
27033,5,Timely delivered.Thanks
27034,1,Worst printer.... Only 20 pages came printout and over the ink.
27035,1,Nice
27036,4,"I just bought just before one week,so far so good"
27037,5,Cool
27038,1,Good response
27039,5,Quality of printer is very good but the cartridges of this printer is very costly. Canon has to be think about it.
27040,3,Fel printar I canon
27041,5,Not a working
27042,5,Usb supported to samsung mobile only
27043,5,Timely delivered.Thanks
27044,1,Worst printer.... Only 20 pages came printout and over the ink.
27045,1,Nice
27046,4,"I just bought just before one week,so far so good"
27047,5,Cool
27048,1,Good response
27049,5,Quality of printer is very good but the cartridges of this printer is very costly. Canon has to be think about it.
27050,3,Fel printar I canon
27051,5,Not a working
27052,5,Usb supported to samsung mobile only
27053,5,Timely delivered.Thanks
27054,1,Worst printer.... Only 20 pages came printout and over the ink.
27055,1,Nice
27056,4,"I just bought just before one week,so far so good"
27057,5,Cool
27058,1,Good response
27059,5,Quality of printer is very good but the cartridges of this printer is very costly. Canon has to be think about it.
27060,3,Fel printar I canon
27061,5,Not a working
27062,5,Usb supported to samsung mobile only
27063,5,Timely delivered.Thanks
27064,1,Worst printer.... Only 20 pages came printout and over the ink.
27065,1,Nice
27066,4,"I just bought just before one week,so far so good"
27067,5,Cool
27068,1,Good response
27069,5,Quality of printer is very good but the cartridges of this printer is very costly. Canon has to be think about it.
27070,3,Fel printar I canon
27071,5,Not a working
27072,5,Usb supported to samsung mobile only
27073,5,Timely delivered.Thanks
27074,1,Worst printer.... Only 20 pages came printout and over the ink.
27075,1,Nice
27076,4,"I just bought just before one week,so far so good"
27077,5,Cool
27078,1,Good response
27079,5,Quality of printer is very good but the cartridges of this printer is very costly. Canon has to be think about it.
27080,3,Fel printar I canon
27081,5,Not a working
27082,5,Usb supported to samsung mobile only
27083,5,Timely delivered.Thanks
27084,1,Worst printer.... Only 20 pages came printout and over the ink.
27085,1,Nice
27086,4,"I just bought just before one week,so far so good"
27087,5,Cool
27088,1,Good response
27089,5,Quality of printer is very good but the cartridges of this printer is very costly. Canon has to be think about it.
27090,3,Fel printar I canon
27091,5,Not a working
27092,5,Usb supported to samsung mobile only
27093,5,Timely delivered.Thanks
27094,1,Worst printer.... Only 20 pages came printout and over the ink.
27095,1,Nice
27096,4,"I just bought just before one week,so far so good"
27097,5,Cool
27098,1,Good response
27099,5,Quality of printer is very good but the cartridges of this printer is very costly. Canon has to be think about it.
27100,3,Fel printar I canon
27101,5,Not a working
27102,5,Usb supported to samsung mobile only
27103,5,Timely delivered.Thanks
27104,1,Worst printer.... Only 20 pages came printout and over the ink.
27105,1,Nice
27106,4,"I just bought just before one week,so far so good"
27107,5,Cool
27108,1,Good response
27109,5,Quality of printer is very good but the cartridges of this printer is very costly. Canon has to be think about it.
27110,3,Fel printar I canon
27111,5,Not a working
27112,5,Usb supported to samsung mobile only
27113,5,Timely delivered.Thanks
27114,1,Worst printer.... Only 20 pages came printout and over the ink.
27115,1,Nice
27116,4,"I just bought just before one week,so far so good"
27117,5,Cool
27118,1,Good response
27119,5,Quality of printer is very good but the cartridges of this printer is very costly. Canon has to be think about it.
27120,3,Fel printar I canon
27121,5,Not a working
27122,5,Usb supported to samsung mobile only
27123,5,Timely delivered.Thanks
27124,1,Worst printer.... Only 20 pages came printout and over the ink.
27125,1,Nice
27126,4,"I just bought just before one week,so far so good"
27127,5,Cool
27128,1,Good response
27129,5,Quality of printer is very good but the cartridges of this printer is very costly. Canon has to be think about it.
27130,3,Fel printar I canon
27131,5,Not a working
27132,5,Usb supported to samsung mobile only
27133,5,Timely delivered.Thanks
27134,1,Worst printer.... Only 20 pages came printout and over the ink.
27135,1,Nice
27136,4,"I just bought just before one week,so far so good"
27137,5,Cool
27138,1,Good response
27139,5,Quality of printer is very good but the cartridges of this printer is very costly. Canon has to be think about it.
27140,3,Fel printar I canon
27141,5,Not a working
27142,5,Usb supported to samsung mobile only
27143,5,Timely delivered.Thanks
27144,1,Worst printer.... Only 20 pages came printout and over the ink.
27145,1,Nice
27146,4,"I just bought just before one week,so far so good"
27147,5,Cool
27148,1,Good response
27149,5,Quality of printer is very good but the cartridges of this printer is very costly. Canon has to be think about it.
27150,3,Fel printar I canon
27151,5,Not a working
27152,5,Usb supported to samsung mobile only
27153,5,Timely delivered.Thanks
27154,1,Worst printer.... Only 20 pages came printout and over the ink.
27155,1,Nice
27156,4,"I just bought just before one week,so far so good"
27157,5,Cool
27158,1,Good response
27159,5,Quality of printer is very good but the cartridges of this printer is very costly. Canon has to be think about it.
27160,3,Fel printar I canon
27161,5,Not a working
27162,5,Usb supported to samsung mobile only
27163,5,Timely delivered.Thanks
